"TIMESTAMP","RECORD","u","v","w","Ts","CH4","N2O","H2O","Flowrate"
"2022-08-18 07:11:00.4",7680673,-2.113408,1.327518,0.0371705,27.76238,2275.68,338.577,17137600,12.28637
"2022-08-18 07:11:00.5",7680674,-2.098806,1.29964,-0.2827613,27.77433,2279.25,338.892,17107700,12.28637
"2022-08-18 07:11:00.6",7680675,-2.150579,1.376636,-0.223023,27.77433,2278.49,338.727,17103800,12.28637
"2022-08-18 07:11:00.7",7680676,-2.110753,1.445667,-0.2243505,27.77433,2280.65,338.73,17112900,12.28637
"2022-08-18 07:11:00.8",7680677,-2.147924,1.356723,-0.2124029,27.77433,2280.59,339.161,17174000,12.28637
"2022-08-18 07:11:00.9",7680678,-2.161199,1.29964,-0.05442823,27.78229,2283.9,339.582,17190900,12.28637
"2022-08-18 07:11:01",7680679,-2.201025,1.258487,-0.074341,27.77433,2282.15,338.957,17174500,12.28637
"2022-08-18 07:11:01.1",7680680,-2.242177,1.267779,-0.07035844,27.76636,2279.97,338.569,17221400,12.28637
"2022-08-18 07:11:01.2",7680681,-2.255453,1.335483,-0.1739048,27.77433,2283.06,338.748,17180100,12.28637
"2022-08-18 07:11:01.3",7680682,-2.207662,1.347431,-0.1725773,27.77034,2281.68,338.769,17173600,12.28637
"2022-08-18 07:11:01.4",7680683,-2.138631,1.367343,-0.2031102,27.75441,2283.97,338.872,17204100,12.28637
"2022-08-18 07:11:01.5",7680684,-2.090841,1.417789,-0.1619572,27.76636,2283.61,337.6,17224500,12.28637
"2022-08-18 07:11:01.6",7680685,-2.112081,1.496113,-0.3252419,27.77831,2279.38,339.386,17234000,12.28637
"2022-08-18 07:11:01.7",7680686,-2.089513,1.47089,-0.3902902,27.76238,2283.9,339.05,17221300,12.28637
"2022-08-18 07:11:01.8",7680687,-2.477148,1.514698,-0.3106392,27.6429,2283.09,338.791,17191900,12.28637
"2022-08-18 07:11:01.9",7680688,-2.536886,1.551868,-0.3252419,27.64688,2281.76,338.785,17259400,12.28637
"2022-08-18 07:11:02",7680689,-2.499716,1.254504,-0.1858525,27.61901,2284.87,338.809,17241600,12.28637
"2022-08-18 07:11:02.1",7680690,-2.282003,1.4762,-0.5336621,27.64688,2286.9,339.318,17235000,12.28637
"2022-08-18 07:11:02.2",7680691,-2.089513,1.482837,-0.4274607,27.71459,2284.85,338.705,17256400,12.28637
"2022-08-18 07:11:02.3",7680692,-2.097478,1.504078,-0.3278969,27.71459,2288.6,338.821,17219900,12.28637
"2022-08-18 07:11:02.4",7680693,-2.258108,1.45496,-0.3040016,27.75441,2285.84,338.596,17237500,12.28637
"2022-08-18 07:11:02.5",7680694,-2.131994,1.48682,-0.4659587,27.7584,2287.65,338.623,17256800,12.28637
"2022-08-18 07:11:02.6",7680695,-1.910298,1.736393,-0.4526836,27.70264,2289.12,338.716,17239000,12.28637
"2022-08-18 07:11:02.7",7680696,-1.960744,1.589039,-0.4022379,27.70264,2287.45,338.487,17282700,12.28637
"2022-08-18 07:11:02.8",7680697,-2.081548,1.397876,-0.3013465,27.72255,2289.06,338.542,17276700,12.28637
"2022-08-18 07:11:02.9",7680698,-1.950124,1.469562,-0.3026741,27.70264,2286.3,339.081,17265600,12.28637
"2022-08-18 07:11:03",7680699,-1.910298,1.456287,-0.2814338,27.68671,2286.47,339.282,17244400,12.28637
"2022-08-18 07:11:03.1",7680700,-1.989949,1.535938,-0.4234782,27.71857,2284.79,338.616,17310000,12.28637
"2022-08-18 07:11:03.2",7680701,-1.939504,1.427082,-0.3902902,27.70264,2285.71,338.247,17282800,12.28637
"2022-08-18 07:11:03.3",7680702,-2.019155,1.504078,-0.2110753,27.69468,2289.19,338.033,17258100,12.28637
"2022-08-18 07:11:03.4",7680703,-2.147924,1.638157,-0.4115305,27.6429,2287.89,338.521,17272200,12.28637
"2022-08-18 07:11:03.5",7680704,-2.170492,1.571781,-0.37436,27.63892,2290.95,339.184,17299300,12.28637
"2022-08-18 07:11:03.6",7680705,-2.186422,1.546558,-0.3756875,27.6429,2291.61,338.543,17328000,12.28637
"2022-08-18 07:11:03.7",7680706,-2.25147,1.417789,-0.3902902,27.65883,2290.29,339.048,17281200,12.28637
"2022-08-18 07:11:03.8",7680707,-2.287313,1.359378,-0.3544472,27.6668,2291.24,338.398,17349100,12.28637
"2022-08-18 07:11:03.9",7680708,-2.285986,1.346103,-0.3730325,27.68273,2292.28,338.423,17338400,12.28637
"2022-08-18 07:11:04",7680709,-2.321829,1.327518,-0.37436,27.68671,2288.07,338.947,17335600,12.28637
"2022-08-18 07:11:04.1",7680710,-2.325814,1.417791,-0.3743604,27.6748,2290.74,339.048,17335500,12.28637
"2022-08-18 07:11:04.2",7680711,-2.285988,1.405843,-0.3425,27.67878,2290.52,338.908,17343300,12.28637
"2022-08-18 07:11:04.3",7680712,-2.26342,1.425756,-0.3425,27.6509,2290.31,338.414,17321000,12.28637
"2022-08-18 07:11:04.4",7680713,-2.305901,1.38593,-0.3836531,27.69471,2289.38,339.065,17363500,12.28637
"2022-08-18 07:11:04.5",7680714,-2.279351,1.286366,-0.3823256,27.64293,2289.09,338.512,17330200,12.28637
"2022-08-18 07:11:04.6",7680715,-2.21032,1.34876,-0.3132946,27.63099,2285.63,338.701,17280800,12.28637
"2022-08-18 07:11:04.7",7680716,-2.202354,1.355397,-0.3425,27.64692,2286.55,338.654,17341100,12.28637
"2022-08-18 07:11:04.8",7680717,-2.181114,1.324864,-0.3902907,27.65488,2283.92,339.3,17307500,12.28637
"2022-08-18 07:11:04.9",7680718,-2.143944,1.38593,-0.2628488,27.63099,2283.64,338.335,17279900,12.28637
"2022-08-18 07:11:05",7680719,-2.117393,1.381948,-0.2708139,27.65488,2286.34,338.722,17328300,12.28637
"2022-08-18 07:11:05.1",7680720,-2.179787,1.34345,-0.2601938,27.65886,2284.15,338.253,17293500,12.28637
"2022-08-18 07:11:05.2",7680721,-2.256783,1.335484,-0.3013469,27.63895,2281.89,338.693,17263400,12.28637
"2022-08-18 07:11:05.3",7680722,-2.278023,1.393895,-0.3584302,27.63895,2280.51,338.651,17280000,12.28637
"2022-08-18 07:11:05.4",7680723,-2.325814,1.432393,-0.4911821,27.6509,2278.65,338.527,17280600,12.28637
"2022-08-18 07:11:05.5",7680724,-2.279351,1.417791,-0.411531,27.6509,2276.75,339.499,17251900,12.28637
"2022-08-18 07:11:05.6",7680725,-2.201027,1.446996,-0.3995833,27.63497,2276.92,339.29,17266200,12.28637
"2022-08-18 07:11:05.7",7680726,-2.251473,1.387258,-0.4619767,27.66683,2278.76,338.327,17232900,12.28637
"2022-08-18 07:11:05.8",7680727,-2.198372,1.448324,-0.5442829,27.59913,2274,338.204,17213000,12.28637
"2022-08-18 07:11:05.9",7680728,-2.126686,1.486822,-0.5217151,27.35619,2276.66,338.868,17202100,12.28637
"2022-08-18 07:11:06",7680729,-2.162529,1.200077,-0.7155329,27.45575,2275.7,338.765,17197500,12.28637
"2022-08-18 07:11:06.1",7680730,-2.359002,1.196095,-0.5323352,27.31636,2279.02,338.747,17203600,12.28637
"2022-08-18 07:11:06.2",7680731,-2.289971,1.06467,-0.4739244,27.32035,2277.02,338.899,17138400,12.28637
"2022-08-18 07:11:06.3",7680732,-2.254128,0.9810368,-0.3252422,27.29645,2277.1,338.051,17182400,12.28637
"2022-08-18 07:11:06.4",7680733,-2.183769,0.8243895,-0.5323352,27.31636,2275.39,338.766,17112000,12.28637
"2022-08-18 07:11:06.5",7680734,-2.139961,0.9956395,-0.5814534,27.26061,2273.47,338.718,17176400,12.28637
"2022-08-18 07:11:06.6",7680735,-2.191734,0.927936,-0.6226066,27.28849,2277.76,338.631,17138400,12.28637
"2022-08-18 07:11:06.7",7680736,-2.139961,0.9292635,-0.5814534,27.34026,2276.27,338.634,17164700,12.28637
"2022-08-18 07:11:06.8",7680737,-2.161201,0.8469573,-0.5243701,27.29645,2273.41,338.648,17149300,12.28637
"2022-08-18 07:11:06.9",7680738,-2.190407,0.7341182,-0.3411725,27.33229,2277.26,338.34,17153500,12.28637
"2022-08-18 07:11:07",7680739,-2.06562,0.7168604,-0.4407364,27.32035,2275.82,339.061,17190600,12.28637
"2022-08-18 07:11:07.1",7680740,-2.112083,0.7885464,-0.5084399,27.24866,2276.99,337.805,17141300,12.28637
"2022-08-18 07:11:07.2",7680741,-2.255455,0.8363371,-0.4725969,27.23273,2277.13,338.561,17219700,12.28637
"2022-08-18 07:11:07.3",7680742,-2.234215,0.858905,-0.4407364,27.24866,2279.34,339.045,17155800,12.28637
"2022-08-18 07:11:07.4",7680743,-2.139961,0.8150969,-0.4991473,27.23671,2275.96,338.722,17168000,12.28637
"2022-08-18 07:11:07.5",7680744,-2.133323,0.7659786,-0.5296802,27.2407,2275.57,338.209,17189600,12.28637
"2022-08-18 07:11:07.6",7680745,-2.177132,0.8071318,-0.5230426,27.19689,2276.87,338.727,17198100,12.28637
"2022-08-18 07:11:07.7",7680746,-2.239525,0.7965116,-0.4818895,27.19291,2275.41,338.348,17188700,12.28637
"2022-08-18 07:11:07.8",7680747,-2.216957,0.7633236,-0.5124224,27.18494,2275.95,337.992,17198700,12.28637
"2022-08-18 07:11:07.9",7680748,-2.145271,0.723498,-0.5044574,27.23671,2276.65,338.658,17154800,12.28637
"2022-08-18 07:11:08",7680749,-2.167839,0.7580135,-0.5628682,27.27256,2276.63,339.019,17160900,12.28637
"2022-08-18 07:11:08.1",7680750,-2.251473,0.7819089,-0.4619767,27.23671,2276.77,338.754,17143400,12.28637
"2022-08-18 07:11:08.2",7680751,-2.291298,0.7673061,-0.4540116,27.2845,2274.23,338.609,17148100,12.28637
"2022-08-18 07:11:08.3",7680752,-2.332451,0.7858914,-0.4314438,27.26061,2272.62,338.513,17181500,12.28637
"2022-08-18 07:11:08.4",7680753,-2.420068,0.5734884,-0.2535562,27.23273,2276.88,338.644,17164200,12.28637
"2022-08-18 07:11:08.5",7680754,-2.283333,0.4964922,-0.3040019,27.22477,2276.42,337.841,17165900,12.28637
"2022-08-18 07:11:08.6",7680755,-2.27404,0.5681782,-0.3743604,27.26857,2275.04,338.376,17142600,12.28637
"2022-08-18 07:11:08.7",7680756,-2.141289,0.6159689,-0.3836531,27.4677,2274.62,339,17142600,12.28637
"2022-08-18 07:11:08.8",7680757,-2.036415,0.6478294,-0.2747965,27.61107,2275.55,338.548,17138800,12.28637
"2022-08-18 07:11:08.9",7680758,-2.203682,0.6465019,-0.2747965,27.57125,2269.82,339.12,17142700,12.28637
"2022-08-18 07:11:09",7680759,-2.23156,0.7872189,-0.2124031,27.64293,2273.95,338.944,17170200,12.28637
"2022-08-18 07:11:09.1",7680760,-2.259438,0.5880911,-0.3040019,27.64692,2272.98,339.008,17143000,12.28637
"2022-08-18 07:11:09.2",7680761,-2.309884,0.5535756,-0.2628488,27.63497,2271.35,338.102,17119900,12.28637
"2022-08-18 07:11:09.3",7680762,-2.23687,0.6743798,-0.05310077,27.61904,2272.75,338.387,17102700,12.28637
"2022-08-18 07:11:09.4",7680763,-2.029777,0.9465213,-0.1526647,27.60709,2273.04,338.327,17094000,12.28637
"2022-08-18 07:11:09.5",7680764,-1.931541,1.030155,-0.2416085,27.61904,2269.69,338.187,17116900,12.28637
"2022-08-18 07:11:09.6",7680765,-1.997917,1.261143,-0.1526647,27.61904,2269.9,338.089,17114500,12.28637
"2022-08-18 07:11:09.7",7680766,-2.04969,1.105824,-0.4248062,27.60709,2269.29,338.249,17144500,12.28637
"2022-08-18 07:11:09.8",7680767,-2.084205,1.00626,-0.5310077,27.60709,2268.28,339.365,17086200,12.28637
"2022-08-18 07:11:09.9",7680768,-1.976676,0.7858914,-0.3040019,27.60709,2270.81,338.378,17087200,12.28637
"2022-08-18 07:11:10",7680769,-1.927558,0.7858914,-0.2323159,27.61506,2269.83,339.174,17120900,12.28637
"2022-08-18 07:11:10.1",7680770,-1.89968,0.7872189,-0.273469,27.59913,2271.6,338.497,17087300,12.28637
"2022-08-18 07:11:10.2",7680771,-1.821357,0.9066957,-0.2827616,27.61107,2269.84,338.344,17096800,12.28637
"2022-08-18 07:11:10.3",7680772,-1.743033,0.8456298,-0.3332073,27.60311,2272.53,338.638,17061500,12.28637
"2022-08-18 07:11:10.4",7680773,-1.689932,0.8482848,-0.3836531,27.60311,2274.04,339.407,17071900,12.28637
"2022-08-18 07:11:10.5",7680774,-1.680639,0.8243895,-0.4102035,27.60709,2273.69,338.737,17108600,12.28637
"2022-08-18 07:11:10.6",7680775,-1.87313,0.9850193,-0.3531201,27.60709,2274.9,338.815,17108500,12.28637
"2022-08-18 07:11:10.7",7680776,-1.866492,0.9266085,-0.4725969,27.61506,2273.39,338.836,17134300,12.28637
"2022-08-18 07:11:10.8",7680777,-1.849234,0.8177519,-0.3624128,27.61904,2275.41,338.367,17105600,12.28637
"2022-08-18 07:11:10.9",7680778,-1.979331,0.8376647,-0.5920736,27.627,2277.57,338.431,17114600,12.28637
"2022-08-18 07:11:11",7680779,-2.062965,0.8894379,-0.6106589,27.61506,2272.68,339.69,17122900,12.28637
"2022-08-18 07:11:11.1",7680780,-1.916938,1.056705,-0.4234787,27.61506,2277.44,337.448,17111400,12.28637
"2022-08-18 07:11:11.2",7680781,-1.881095,1.153614,-0.4526841,27.61506,2271.03,338.463,17145200,12.28637
"2022-08-18 07:11:11.3",7680782,-1.758963,1.330174,-0.3610852,27.62302,2274.29,338.05,17133200,12.28637
"2022-08-18 07:11:11.4",7680783,-1.620901,1.279729,-0.411531,27.627,2273.97,338.547,17150300,12.28637
"2022-08-18 07:11:11.5",7680784,-1.599661,1.286366,-0.4739244,27.627,2270.88,339.002,17097900,12.28637
"2022-08-18 07:11:11.6",7680785,-1.628866,1.303624,-0.3902907,27.61904,2271.89,338.485,17097800,12.28637
"2022-08-18 07:11:11.7",7680786,-1.680639,1.352742,-0.3026744,27.61107,2273.83,338.223,17131200,12.28637
"2022-08-18 07:11:11.8",7680787,-1.570455,1.315572,-0.3823256,27.627,2274.76,338.318,17110200,12.28637
"2022-08-18 07:11:11.9",7680788,-1.597006,1.298314,-0.5031298,27.627,2275.65,338.94,17144100,12.28637
"2022-08-18 07:11:12",7680789,-1.719138,1.255833,-0.5230426,27.61506,2276.29,338.837,17105300,12.28637
"2022-08-18 07:11:12.1",7680790,-1.579748,1.157597,-0.411531,27.60709,2275.76,338.382,17129700,12.28637
"2022-08-18 07:11:12.2",7680791,-1.674002,1.176182,-0.4407364,27.61904,2277.71,338.861,17129300,12.28637
"2022-08-18 07:11:12.3",7680792,-1.680639,1.308934,-0.4035659,27.61904,2278.39,339.09,17116900,12.28637
"2022-08-18 07:11:12.4",7680793,-1.642141,1.286366,-0.4102035,27.627,2279.6,338.39,17155300,12.28637
"2022-08-18 07:11:12.5",7680794,-1.508062,1.326192,-0.3823256,27.61904,2276.5,338.97,17117300,12.28637
"2022-08-18 07:11:12.6",7680795,-1.504079,1.411153,-0.5310077,27.56727,2276.18,337.829,17157200,12.28637
"2022-08-18 07:11:12.7",7680796,-1.523992,1.429738,-0.5323352,27.57523,2276.37,338.951,17142300,12.28637
"2022-08-18 07:11:12.8",7680797,-1.538595,1.308934,-0.4725969,27.60311,2279.41,338.463,17170000,12.28637
"2022-08-18 07:11:12.9",7680798,-1.620901,1.328847,-0.2615213,27.57125,2277.1,338.65,17172500,12.28637
"2022-08-18 07:11:13",7680799,-1.650107,1.217335,-0.3318798,27.61107,2278,338.49,17123200,12.28637
"2022-08-18 07:11:13.1",7680800,-1.642141,1.315572,-0.2827616,27.61107,2280.15,337.857,17104100,12.28637
"2022-08-18 07:11:13.2",7680801,-1.700552,1.300969,-0.3411725,27.61904,2277.28,339.238,17140100,12.28637
"2022-08-18 07:11:13.3",7680802,-1.628866,1.258488,-0.3411725,27.61506,2278.35,337.899,17139800,12.28637
"2022-08-18 07:11:13.4",7680803,-1.593023,1.129719,-0.2336434,27.627,2275.58,338.327,17158000,12.28637
"2022-08-18 07:11:13.5",7680804,-1.70188,1.216008,-0.3411725,27.60311,2278,338.778,17093800,12.28637
"2022-08-18 07:11:13.6",7680805,-1.700552,1.257161,-0.3916182,27.61107,2278.39,338.183,17164800,12.28637
"2022-08-18 07:11:13.7",7680806,-1.813391,1.247868,-0.3610852,27.56727,2275.38,338.809,17137400,12.28637
"2022-08-18 07:11:13.8",7680807,-1.758963,1.285039,-0.311967,27.59514,2277.29,338.362,17132600,12.28637
"2022-08-18 07:11:13.9",7680808,-1.72843,1.255833,-0.2814341,27.59514,2276.78,339.294,17204000,12.28637
"2022-08-18 07:11:14",7680809,-1.760291,1.23592,-0.2907267,27.57125,2277.42,338.194,17153000,12.28637
"2022-08-18 07:11:14.1",7680810,-1.721793,1.206715,-0.240281,27.59913,2280.4,338.505,17120400,12.28637
"2022-08-18 07:11:14.2",7680811,-1.679312,1.212025,-0.273469,27.57523,2281.1,338.131,17172400,12.28637
"2022-08-18 07:11:14.3",7680812,-1.643469,1.249196,-0.2920542,27.5832,2282.16,338.536,17123400,12.28637
"2022-08-18 07:11:14.4",7680813,-1.671347,1.261143,-0.311967,27.57921,2283.52,338.573,17107800,12.28637
"2022-08-18 07:11:14.5",7680814,-1.672674,1.206715,-0.3040019,27.55532,2281.62,338.822,17185100,12.28637
"2022-08-18 07:11:14.6",7680815,-1.608953,1.165562,-0.2615213,27.56328,2287.74,339.387,17200200,12.28637
"2022-08-18 07:11:14.7",7680816,-1.56249,1.136356,-0.2137306,27.57125,2288.91,339.229,17257900,12.28637
"2022-08-18 07:11:14.8",7680817,-1.677984,1.185475,-0.09159883,27.59913,2294.34,339.745,17246700,12.28637
"2022-08-18 07:11:14.9",7680818,-1.608953,1.186802,-0.05310077,27.59913,2295.3,338.831,17235900,12.28637
"2022-08-18 07:11:15",7680819,-1.575765,1.205387,-0.04248062,27.59913,2293.1,339.134,17288400,12.28637
"2022-08-18 07:11:15.1",7680820,-1.760291,0.9770542,-0.0411531,27.627,2295.98,339.106,17309400,12.28637
"2022-08-18 07:11:15.2",7680821,-1.680639,1.035465,-0.05310077,27.61107,2298.85,338.746,17328400,12.28637
"2022-08-18 07:11:15.3",7680822,-1.606298,1.0275,0.006637597,27.59913,2296.72,337.572,17380900,12.28637
"2022-08-18 07:11:15.4",7680823,-1.582403,1.01688,0.02655039,27.57125,2299.54,339.282,17335900,12.28637
"2022-08-18 07:11:15.5",7680824,-1.549215,0.9664341,-0.04248062,27.5593,2296.9,339.177,17351700,12.28637
"2022-08-18 07:11:15.6",7680825,-1.526647,0.8655426,-0.01327519,27.52744,2301.12,339.156,17362400,12.28637
"2022-08-18 07:11:15.7",7680826,-1.423101,0.8894379,0.006637597,27.53541,2301.42,338.804,17414700,12.28637
"2022-08-18 07:11:15.8",7680827,-1.408498,0.8655426,-0.02256783,27.48363,2298.6,339.584,17404600,12.28637
"2022-08-18 07:11:15.9",7680828,-1.319554,1.00626,-0.002655039,27.53541,2300.6,338.646,17399900,12.28637
"2022-08-18 07:11:16",7680829,-1.281056,1.063343,-0.01327519,27.57523,2301.94,338.87,17453500,12.28637
"2022-08-18 07:11:16.1",7680830,-1.289021,1.084583,-0.02124031,27.56727,2303.68,339.102,17431400,12.28637
"2022-08-18 07:11:16.2",7680831,-1.267781,1.156269,-0.04248062,27.55532,2304.09,338.896,17419800,12.28637
"2022-08-18 07:11:16.3",7680832,-1.38062,0.8721802,0.006637597,27.56328,2300.26,338.401,17451000,12.28637
"2022-08-18 07:11:16.4",7680833,-1.279729,0.7991666,0.06504845,27.57125,2302.95,338.946,17434200,12.28637
"2022-08-18 07:11:16.5",7680834,-1.286366,0.9558139,0.2548837,27.54337,2303.07,338.51,17481100,12.28637
"2022-08-18 07:11:16.6",7680835,-1.351415,1.065998,-0.01194767,27.5593,2301.65,338.894,17466000,12.28637
"2022-08-18 07:11:16.7",7680836,-1.339467,1.079273,-0.01327519,27.5593,2303.54,338.55,17467300,12.28637
"2022-08-18 07:11:16.8",7680837,-1.328847,0.8960755,0.01593023,27.55532,2304.33,339.14,17490300,12.28637
"2022-08-18 07:11:16.9",7680838,-1.607626,0.8748352,-0.1340795,27.6509,2300.05,338.598,17446700,12.28637
"2022-08-18 07:11:17",7680839,-1.659399,0.8575774,-0.08363371,27.6509,2299.9,338.84,17450400,12.28637
"2022-08-18 07:11:17.1",7680840,-1.648779,0.8562499,-0.06239341,27.65886,2303.74,338.692,17508200,12.28637
"2022-08-18 07:11:17.2",7680841,-1.509389,0.894748,-0.1035465,27.6509,2298.68,339.008,17488000,12.28637
"2022-08-18 07:11:17.3",7680842,-1.440358,0.8164244,-0.06239341,27.65488,2299.34,338.864,17487300,12.28637
"2022-08-18 07:11:17.4",7680843,-1.409825,0.7858914,-0.09159883,27.65886,2290.36,339.519,17450700,12.28637
"2022-08-18 07:11:17.5",7680844,-1.431066,0.7965116,-0.1831977,27.67081,2290.54,338.371,17458600,12.28637
"2022-08-18 07:11:17.6",7680845,-1.489477,0.7394283,-0.1526647,27.63497,2289.56,339.206,17409600,12.28637
"2022-08-18 07:11:17.7",7680846,-1.423101,0.8204069,-0.2522287,27.65886,2285.75,338.361,17330100,12.28637
"2022-08-18 07:11:17.8",7680847,-1.431066,0.8960755,-0.311967,27.65886,2282.32,338.915,17353400,12.28637
"2022-08-18 07:11:17.9",7680848,-1.423101,0.8190794,-0.3318798,27.62302,2279.88,338.227,17349600,12.28637
"2022-08-18 07:11:18",7680849,-1.53063,0.9332461,-0.273469,27.59514,2283.87,338.71,17306900,12.28637
"2022-08-18 07:11:18.1",7680850,-1.440358,0.9266085,-0.3743604,27.63895,2281.43,339.221,17292100,12.28637
"2022-08-18 07:11:18.2",7680851,-1.473546,0.8788178,-0.3823256,27.54735,2279.98,338.538,17269600,12.28637
"2022-08-18 07:11:18.3",7680852,-1.502752,0.9106783,-0.3517926,27.53142,2282.02,338.684,17296000,12.28637
"2022-08-18 07:11:18.4",7680853,-1.538595,0.9465213,-0.1924903,27.53939,2280.12,338.654,17259100,12.28637
"2022-08-18 07:11:18.5",7680854,-1.486822,1.085911,-0.3531201,27.53142,2278.1,339.041,17274600,12.28637
"2022-08-18 07:11:18.6",7680855,-1.533285,1.137684,-0.2323159,27.53939,2280.2,339.024,17232100,12.28637
"2022-08-18 07:11:18.7",7680856,-1.489477,1.205387,-0.2323159,27.54735,2280.27,338.868,17251800,12.28637
"2022-08-18 07:11:18.8",7680857,-1.608953,1.326192,-0.2203682,27.54337,2279.64,338.541,17228600,12.28637
"2022-08-18 07:11:18.9",7680858,-1.489477,1.296986,-0.1831977,27.53939,2282.91,338.863,17226300,12.28637
"2022-08-18 07:11:19",7680859,-1.522665,1.21468,-0.2031105,27.55532,2280.26,339.277,17218400,12.28637
"2022-08-18 07:11:19.1",7680860,-1.608953,1.047413,-0.2827616,27.54735,2281.68,339.419,17189100,12.28637
"2022-08-18 07:11:19.2",7680861,-1.602316,0.9332461,-0.2110756,27.55532,2282.02,338.539,17216800,12.28637
"2022-08-18 07:11:19.3",7680862,-1.582403,0.927936,-0.2535562,27.57125,2278.38,338.547,17222400,12.28637
"2022-08-18 07:11:19.4",7680863,-1.570455,0.9120058,-0.2827616,27.5593,2280.53,338.673,17242800,12.28637
"2022-08-18 07:11:19.5",7680864,-1.561163,0.8575774,-0.1831977,27.57921,2282.45,339.072,17216000,12.28637
"2022-08-18 07:11:19.6",7680865,-1.529302,0.9544864,-0.2110756,27.5832,2278.78,338.444,17213000,12.28637
"2022-08-18 07:11:19.7",7680866,-1.489477,0.9783818,-0.2031105,27.57125,2279.2,338.627,17191800,12.28637
"2022-08-18 07:11:19.8",7680867,-1.603643,0.894748,-0.08363371,27.5593,2282.32,339.123,17202200,12.28637
"2022-08-18 07:11:19.9",7680868,-1.521337,0.9863468,-0.0823062,27.56328,2278.95,338.904,17182000,12.28637
"2022-08-18 07:11:20",7680869,-1.440358,1.087238,-0.0823062,27.55134,2276.25,339.135,17179800,12.28637
"2022-08-18 07:11:20.1",7680870,-1.373982,1.125736,-0.01460271,27.54735,2280.23,338.779,17215900,12.28637
"2022-08-18 07:11:20.2",7680871,-1.472219,1.178837,0.05575581,27.54337,2277.47,338.681,17224300,12.28637
"2022-08-18 07:11:20.3",7680872,-1.501424,1.136356,0.04646318,27.53939,2277.88,338.74,17209800,12.28637
"2022-08-18 07:11:20.4",7680873,-1.502752,1.036793,0.05575581,27.54735,2281.74,338.134,17212100,12.28637
"2022-08-18 07:11:20.5",7680874,-1.539922,0.9266085,0.09956395,27.53939,2275.88,339.171,17163300,12.28637
"2022-08-18 07:11:20.6",7680875,-1.531957,0.7447383,0.06372093,27.53541,2279.66,338.66,17175000,12.28637
"2022-08-18 07:11:20.7",7680876,-1.411153,0.720843,0.07699612,27.54337,2278.27,338.256,17228500,12.28637
"2022-08-18 07:11:20.8",7680877,-1.270436,0.7752713,0.08628876,27.52744,2281.77,338.81,17180900,12.28637
"2022-08-18 07:11:20.9",7680878,-1.371327,1.055378,-0.02124031,27.53142,2280.78,338.708,17205500,12.28637
"2022-08-18 07:11:21",7680879,-1.432393,0.9252809,-0.06239341,27.53541,2280.12,338.17,17180400,12.28637
"2022-08-18 07:11:21.1",7680880,-1.411153,0.9624515,-0.1035465,27.52744,2281.45,339.403,17199600,12.28637
"2022-08-18 07:11:21.2",7680881,-1.411153,0.8655426,0.006637597,27.55532,2280.52,338.633,17232000,12.28637
"2022-08-18 07:11:21.3",7680882,-1.481512,0.7739438,0.04646318,27.52744,2282.38,339.161,17201800,12.28637
"2022-08-18 07:11:21.4",7680883,-1.521337,0.7845639,-0.08363371,27.55134,2279.56,338.905,17210300,12.28637
"2022-08-18 07:11:21.5",7680884,-1.651434,0.7460659,0.06372093,27.57523,2282.54,338.919,17225300,12.28637
"2022-08-18 07:11:21.6",7680885,-1.650107,0.7938566,-0.05442829,27.57523,2282.71,338.566,17222500,12.28637
"2022-08-18 07:11:21.7",7680886,-1.729758,0.9584689,-0.06239341,27.56328,2280.9,338.395,17219700,12.28637
"2022-08-18 07:11:21.8",7680887,-1.760291,0.9292635,-0.1035465,27.54337,2281.62,339.347,17200900,12.28637
"2022-08-18 07:11:21.9",7680888,-1.731085,0.9080232,-0.1619574,27.54735,2278.54,338.048,17210400,12.28637
"2022-08-18 07:11:22",7680889,-1.679312,1.028827,-0.04248062,27.57125,2280.35,338.411,17196400,12.28637
"2022-08-18 07:11:22.1",7680890,-1.651434,1.0275,-0.05310077,27.54735,2279.35,338.922,17210000,12.28637
"2022-08-18 07:11:22.2",7680891,-1.670019,0.9345736,-0.1831977,27.54337,2279.35,338.639,17209700,12.28637
"2022-08-18 07:11:22.3",7680892,-1.579748,1.055378,-0.04248062,27.56328,2278.8,338.776,17180000,12.28637
"2022-08-18 07:11:22.4",7680893,-1.490804,1.030155,-0.08363371,27.53939,2278.98,339.061,17224600,12.28637
"2022-08-18 07:11:22.5",7680894,-1.502752,1.077946,-0.1420446,27.50355,2278.03,337.983,17239000,12.28637
"2022-08-18 07:11:22.6",7680895,-1.610281,0.996967,-0.1208043,27.57125,2277.35,339.161,17179500,12.28637
"2022-08-18 07:11:22.7",7680896,-1.780203,0.8389922,-0.1327519,27.55134,2278.36,338.549,17195300,12.28637
"2022-08-18 07:11:22.8",7680897,-1.750998,0.9120058,-0.1115116,27.51151,2283.09,338.85,17179800,12.28637
"2022-08-18 07:11:22.9",7680898,-1.679312,0.8429748,-0.1035465,27.48762,2280.32,338.652,17188400,12.28637
"2022-08-18 07:11:23",7680899,-1.643469,0.9876744,0.006637597,27.40796,2282.49,338.787,17232000,12.28637
"2022-08-18 07:11:23.1",7680900,-1.559835,0.9757267,0.04646318,27.41991,2278.51,338.685,17194400,12.28637
